1246,apo-cpz-500-14691,*,500 mg,White,Elliptical / Oval
1247,apo-d20-22241,*,20 mg,Green,Capsule-shape
1248,apo-d30-22242,*,30 mg,Blue & White,Capsule-shape
1249,apo-d60-22243,*,60 mg,Green / Blue,Capsule-shape
1250,apo-des-0-1-14854,*,0.1 mg,White,Round
1251,apo-des-0-2-14855,*,0.2 mg,White,Round
1252,apo-do-10-22785,*,10 mg,Yellow,Round
1253,apo-do-5-22784,*,5 mg,White,Round
1254,apo-dp-50-14740,*,50 mg,Brown,Round
1255,apo-ep-25-14215,*,25 mg,Yellow,Round
1256,apo-ep-50-14216,*,50 mg,Yellow,Round
1257,apo-esc-10-19955,*,10 mg (base),White,Round
1258,apo-esc-20-19956,*,20 mg (base),White,Round
1259,apo-esc-5-19954,*,5 mg (base),White,Round
1260,apo-f130-21302,*,130 mg,Green & White,Capsule-shape
1261,apo-f25-8629,*,25 mg,White,Round
1262,apo-f43-21301,*,43 mg,Green & White,Capsule-shape
1263,apo-f50-12634,*,50 mg,Yellow,Round
1264,apo-fam-125-18466,*,125 mg,White,Round
1265,apo-fam-250-18467,*,250 mg,White,Round
1266,apo-fam500-18468,*,500 mg,White,Elliptical / Oval
1267,apo-fcn100-9318,*,100 mg,Pink,Round
1268,apo-fcn15o-9319,*,150 mg,Pink,Round
1269,apo-fcn200-9320,*,200 mg,Pink,Round
1270,apo-flu-100-8631,*,100 mg,Red,Elliptical / Oval
1271,apo-fos-40-12664,*,40 mg,White,Round
1272,apo-fos-10-9160,*,10 mg,White,Figure eight-shape
1273,apo-fos-20-9161,*,20 mg,White,Elliptical / Oval
1274,apo-g12-19356,*,12 mg,Orange,Round
1275,apo-g4-19354,*,4 mg,White,Round
1276,apo-g8-19355,*,8 mg,Pink,Round
1277,apo-gab-600-11606,*,600 mg,White,Elliptical / Oval
1278,apo-gab-800-11607,*,800 mg,White,Elliptical / Oval
1279,apo-glp-10-12581,*,10 mg,White,Round
1280,apo-glp-5-6733,*,5 mg,White,Round
1281,apo-h-25-11610,*,25 mg,Orange,Round
1282,apo-h-50-11611,*,50 mg,Orange,Round
1283,apo-iba150-19035,*,150 mg (base),White,Elliptical / Oval
1284,apo-irb-150-20174,*,150 mg,White,Elliptical / Oval
1285,apo-irb-300-20175,*,300 mg,White,Elliptical / Oval
1286,apo-irb-75-20173,*,75 mg,White,Elliptical / Oval
1287,apo-ket-200-8388,*,200 mg,White,Round
1288,apo-l-5-24081,*,5 mg,White,Elliptical / Oval
1289,apo-l-5-11615,*,5 mg,Red,Elliptical / Oval
1290,apo-l10-12651,*,10 mg,White,Round
1291,apo-l10-15077,*,10 mg,Brown,Elliptical / Oval
1292,apo-l20-8904,*,20 mg,Brown,Elliptical / Oval
1293,apo-l30-15078,*,30 mg,Brown,Elliptical / Oval
1294,apo-l40-8906,*,40 mg,Yellow,Elliptical / Oval
1295,apo-lam-100-13869,*,100 mg,Peach,Round
1296,apo-lam-150-13870,*,150 mg,White,Round
1297,apo-lam-200-13871,*,200 mg,Blue,Round
1298,apo-lam-25-13868,*,25 mg,White,Round
1299,apo-le-10-12676,*,10 mg,White,Round
1300,apo-le-20-9443,*,20 mg,White,Three-sided
1301,apo-let-2-5-19379,*,2.5 mg,Yellow,Round
1302,apo-lmv-100-21748,*,100 mg,Brown,Capsule-shape
1303,apo-lmv-150-18356,*,150 mg,White,Four-sided
1304,apo-lmv-300-18357,*,300 mg,Gray,Four-sided
1305,apo-lor-10-11617,*,10 mg,White,Elliptical / Oval
1306,apo-lov-20-12652,*,20 mg,White,Round
1307,apo-ls-25-16390,*,25 mg,White,Round
1308,apo-ls-50-16391,*,50 mg,White,Round
1309,apo-ls100-16392,*,100 mg,White,Elliptical / Oval
1310,apo-lxr-1000-23294,*,1000 mg,White,Elliptical / Oval
1311,apo-lxr-500-17978,*,500 mg,White,Elliptical / Oval
1312,apo-lxr-500-23292,*,500 mg,White,Elliptical / Oval
1313,apo-lxr-750-17979,*,750 mg,White,Capsule-shape
1314,apo-lxr-750-23293,*,750 mg,White,Capsule-shape
1315,apo-m-500-8769,*,500 mg,White,Round
1316,apo-m10-19695,*,10 mg (base),Beige,Four-sided
1317,apo-m250-14358,*,250 mg,Blue & Pink,Capsule-shape
1318,apo-m4-19696,*,4 mg (base),Pink,Elliptical / Oval
1319,apo-m5-19697,*,5 mg (base),Pink,Round
1320,apo-mel-15-12684,*,15 mg,Yellow,Round
1321,apo-mel-7-5-12683,*,7.5 mg,Yellow,Round
1322,apo-mi-15-11631,*,15 mg,Yellow,Elliptical / Oval
1323,apo-mi-30-11632,*,30 mg,Pink,Elliptical / Oval
1324,apo-mi-45-11633,*,45 mg,White,Elliptical / Oval
1325,apo-mid-10-11630,*,10 mg,Blue,Round
1326,apo-mid-2-5-11628,*,2.5 mg,White,Round
1327,apo-mid-5-11629,*,5 mg,Orange,Round
1328,apo-mod-100-21832,*,100 mg,White,Round
1329,apo-mod-200-21833,*,200 mg,White,Elliptical / Oval
1330,apo-moe-15-15080,*,15 mg,White,Round
1331,apo-moe-7-5-15079,*,7.5 mg,White,Round
1332,apo-myc-180-21993,*,180 mg,Green,Round
1333,apo-myc360-22362,*,360 mg,Pink,Elliptical / Oval
1334,apo-myc500-14359,*,500 mg,Purple,Capsule-shape
1335,apo-nab500-22782,*,500 mg,White,Capsule-shape
1336,apo-nab750-22783,*,750 mg,Beige,Capsule-shape
1337,apo-nav-200-19318,*,200 mg,White,Elliptical / Oval
1338,apo-nv400-22022,*,400 mg,Yellow,Elliptical / Oval
1339,apo-ol-10-18192,*,10 mg,Yellow,Round
1340,apo-ol-15-18193,*,15 mg,Yellow,Round
1341,apo-ol-20-18194,*,20 mg,Yellow,Round
1342,apo-ol-5-18191,*,5 mg,Yellow,Round
1343,apo-ola-10-19166,*,10 mg,White,Round
1344,apo-ola-15-19167,*,15 mg,Blue,Elliptical / Oval
1345,apo-ola-2-5-19163,*,2.5 mg,White,Round
1346,apo-ola-20-19168,*,20 mg,Pink,Elliptical / Oval
1347,apo-ola-5-19164,*,5 mg,White,Round
1348,apo-ola-7-5-19165,*,7.5 mg,White,Round
1349,apo-ond4-18090,*,4 mg,White,Elliptical / Oval
1350,apo-ond8-18089,*,8 mg,Yellow,Elliptical / Oval
1351,apo-oxa-600-11638,*,600 mg,White,Elliptical / Oval
1352,apo-oxc-150-15081,*,150 mg,Yellow,Elliptical / Oval
1353,apo-oxc-300-15082,*,300 mg,Yellow,Elliptical / Oval
1354,apo-oxc-600-15083,*,600 mg,Yellow,Elliptical / Oval
1355,apo-pr-125-20759,*,0.125 mg,White,Round
1356,apo-pr-25-20760,*,0.25 mg,White,Elliptical / Oval
1357,apo-pr-5-20761,*,0.5 mg,White,Elliptical / Oval
1358,apo-pr-75-20762,*,0.75 mg,White,Elliptical / Oval
1359,apo-pr-1-20763,*,1 mg,White,Round
1360,apo-pr-1-5-20764,*,1.5 mg,White,Round
1361,apo-pra-10-12679,*,10 mg,Pink,Round
1362,apo-pra-20-12680,*,20 mg,Yellow,Round
1363,apo-pra-40-12681,*,40 mg,Green,Round
1364,apo-pra-80-11643,*,80 mg,Yellow,Round
1365,apo-q-5-11644,*,5 mg,Red,Elliptical / Oval
1366,apo-qu-10-11645,*,10 mg,Red,Capsule-shape
1367,apo-qu-20-11646,*,20 mg,Red,Capsule-shape
1368,apo-qu-40-11647,*,40 mg,Red,Capsule-shape
1369,apo-que-100-19063,*,100 mg,Yellow,Round
1370,apo-que-200-19064,*,200 mg,White,Round
1371,apo-que-25-19061,*,25 mg,Peach,Round
1372,apo-que-400-19066,*,400 mg,Yellow,Capsule-shape
1373,apo-que-50-19062,*,50 mg,White,Round
1374,apo-que300-19065,*,300 mg,White,Capsule-shape
1375,apo-r1-5-20895,*,1.5 mg,Yellow,Capsule-shape
1376,apo-r3-20896,*,3 mg,Orange,Capsule-shape
1377,apo-r4-5-20897,*,4.5 mg,Red,Capsule-shape
1378,apo-r6-20898,*,6 mg,Orange / Red,Capsule-shape
1379,apo-ran-150-11648,*,150 mg,White,Round
1380,apo-ran-300-11649,*,300 mg,White,Elliptical / Oval
1381,apo-ri-25-13873,*,0.25 mg,Yellow,Capsule-shape
1382,apo-ri-5-13874,*,0.5 mg,Red,Capsule-shape
1383,apo-ri-1-13875,*,1 mg,White,Capsule-shape
1384,apo-ri-2-13876,*,2 mg,Orange,Capsule-shape
1385,apo-ri-3-13877,*,3 mg,Beige,Capsule-shape
1386,apo-ri-4-13878,*,4 mg,Green,Capsule-shape
1387,apo-ri-50-21074,*,50 mg,White,Capsule-shape
1388,apo-ris-150-22135,*,150 mg,Blue,Round
1389,apo-ris-35-23991,*,35 mg,Orange,Round
1390,apo-ris-75-22134,*,75 mg,Pink,Round
1391,apo-rop-25-20765,*,0.25 mg,White,Five-sided
1392,apo-rop-5-20766,*,0.5 mg,Yellow,Five-sided
1393,apo-rop-1-20767,*,1 mg,Green,Five-sided
1394,apo-rop-2-20768,*,2 mg,Pink,Five-sided
1395,apo-rop-3-20769,*,3 mg,Purple,Five-sided
1396,apo-rop-4-20770,*,4 mg,Brown,Five-sided
1397,apo-rop-5-20771,*,5 mg,Blue,Five-sided
1398,apo-rz-10-20380,*,10 mg (base),Pink,Capsule-shape
1399,apo-rz-10-21155,*,10 mg (base),White,Round
1400,apo-rz-5-20379,*,5 mg (base),Pink,Capsule-shape
1401,apo-rz-5-21154,*,5 mg (base),White,Round
1402,apo-se-25-11651,*,25 mg,Green,Elliptical / Oval
1403,apo-se-50-11652,*,50 mg,Blue,Elliptical / Oval
1404,apo-ser-100-11653,*,100 mg,Yellow,Elliptical / Oval
1405,apo-sil-20-20255,*,20 mg (base),White,Round
1406,apo-so-80-11654,*,80 mg,White,Elliptical / Oval
1407,apo-sot-120-6346,*,120 mg,White,Capsule-shape
1408,apo-sot-160-11655,*,160 mg,White,Elliptical / Oval
1409,apo-sot-240-11656,*,240 mg,White,Elliptical / Oval
1410,apo-t-5-11666,*,5 mg,White,Elliptical / Oval
1411,apo-t2-18662,*,2 mg,Blue,Capsule-shape
1412,apo-t4-18663,*,4 mg,White / Green,Capsule-shape
1413,apo-t6-18664,*,6 mg,Blue,Capsule-shape
1414,apo-tam-10-20327,*,10 mg,White,Round
1415,apo-tam-20-20328,*,20 mg,White,Round
1416,apo-ter-250-10094,*,250 mg,White,Round
1417,apo-tl-1-19999,*,1 mg,White,Round
1418,apo-tl-2-20000,*,2 mg,White,Round
1419,apo-to-10-8862,*,10 mg,White,Capsule-shape
1420,apo-to-20-8863,*,20 mg,White,Capsule-shape
1421,apo-tor-100-8864,*,100 mg,White,Capsule-shape
1422,apo-tp-100-14362,*,100 mg,Yellow,Round
1423,apo-tp-200-14363,*,200 mg,Brown,Round
1424,apo-tp-25-14360,*,25 mg,White,Round
1425,apo-tp-50-14361,*,50 mg,Yellow,Round
1426,apo-tr-20-20025,*,20 mg,Yellow,Round
1427,apo-tr-50-11670,*,50 mg,White,Elliptical / Oval
1428,apo-tra-650-21824,*,650 mg,White,Elliptical / Oval
1429,apo-v120-19294,*,120 mg,Pink,Elliptical / Oval
1430,apo-vsr-180-19295,*,180 mg,Pink,Elliptical / Oval
1431,apo-vsr-240-19296,*,240 mg,Green,Capsule-shape
1432,apo-xr500-11623,*,500 mg,White,Capsule-shape
1433,apo-xr750-11624,*,750 mg,White,Capsule-shape
1434,apo-zol-2-5-20889,*,2.5 mg,Yellow,Round
1435,apo-zol-2-5-20891,*,2.5 mg,White,Round
1436,apo-zol-5-11673,*,5 mg,Pink,Elliptical / Oval
1437,apo-zol-5-20890,*,5 mg,Pink,Round
1438,apo-zol-5-20892,*,5 mg,White,Round
1439,apo-003-9860,*,12.5 mg,White,Round
1440,apo-004-9861,*,25 mg,White,Round
1441,apo-005-9862,*,50 mg,White,Elliptical / Oval
1442,apo-006-9863,*,100 mg,White,Elliptical / Oval
1443,apo-014-11585,*,diltiazem extended-release 120 mg,Orange & White,Capsule-shape
1444,apo-015-11586,*,diltiazem extended-release 180 mg,Orange & White,Capsule-shape
1445,apo-018-12574,*,200 mg,Green,Round
1446,apo-019-6488,*,300 mg,Green,Round
1447,apo-025-10526,*,150 mg,White,Round
1448,apo-027-10706,*,250 mg,White,Capsule-shape
1449,apo-039-8174,*,200 mg,Gray & White,Capsule-shape
1450,apo-040-8175,*,300 mg,Gray & White,Capsule-shape
1451,apo-041-400-8176,*,400 mg,White,Elliptical / Oval
1452,apo-046-125-15035,*,125 mg,White,Elliptical / Oval
1453,apo-047-250-15034,*,250 mg,White,Elliptical / Oval
1454,apo-048-500-15033,*,500 mg,White,Elliptical / Oval
1455,apo-049-12986,*,2.5 mg,Yellow,Round
1456,apo-050-12987,*,5 mg,White,Round
1457,apo-051-12988,*,10 mg,Red,Round
1458,apo-052-12989,*,20 mg,Orange,Round
1459,apo-10-20-22882,*,10 mg / 20 mg,Purple,Capsule-shape
1460,apo-10-40-22883,*,10 mg / 40 mg,Blue,Capsule-shape
1461,apo-1000-8771,*,1000 mg,White,Elliptical / Oval
1462,apo-102-500-8177,*,500 mg,White,Elliptical / Oval
1463,apo-112-9366,*,100 mg,White,Capsule-shape
1464,apo-113-9367,*,300 mg,White & Yellow,Capsule-shape
1465,apo-114-9368,*,400 mg,Orange & White,Capsule-shape
1466,apo-131-12639,*,25 mg / 100 mg,Red,Round
1467,apo-132-12640,*,50 mg / 200 mg,Peach,Round
1468,apo-133-25-14870,*,25 mg,Brown,Capsule-shape
1469,apo-134-100-14871,*,100 mg,Brown,Capsule-shape
1470,apo-180-13864,*,Diltazem HCl ER 180 mg,Green & White,Capsule-shape
1471,apo-2-5-10-22878,*,2.5 mg / 10 mg,White,Capsule-shape
1472,apo-200-14802,*,200 mg,White,Round
1473,apo-300-13866,*,Diltazem HCl ER 300 mg,Purple / White,Capsule-shape
1474,apo-360-13867,*,Diltazem HCl ER 360 mg,Green,Capsule-shape
1475,apo-5-10-22879,*,5 mg / 10 mg,Brown,Capsule-shape
1476,apo-5-20-22880,*,5 mg / 20 mg,Pink,Capsule-shape
1477,apo-5-40-22881,*,5 mg / 40 mg,Blue,Capsule-shape
1478,apo-500-18140,deferiprone,500 mg,White,Capsule-shape
1479,apo-500-met-11625,*,500 mg,White,Elliptical / Oval
1480,apo-850-8770,*,850 mg,White,Elliptical / Oval
1481,apo-c-0-5-11573,*,0.5 mg,Orange,Round
1482,apo-c-1-12579,*,1 mg,Blue,Round
1483,apo-c-2-12580,*,2 mg,White,Round
1484,apo-t100-13880,*,100 mg,White,Round
1485,apo-t150-50-50-50-14353,*,150 mg,White,Elliptical / Oval
1486,apo-t300-100-100-100-13881,*,300 mg,White,Elliptical / Oval
1487,apo-t50-13879,*,50 mg,White,Round
1488,apo-ti-2-8929,*,2 mg,White,Round
1489,apo-ti-4-8930,*,4 mg,White,Round
1490,apo-zip-20-19286,*,20 mg,Purple / White,Capsule-shape
1491,apo-zip-40-19287,*,40 mg,Purple,Capsule-shape
1492,apo-zip-60-19288,*,60 mg,White,Capsule-shape
1493,apo-zip-80-19289,*,80 mg,Purple / White,Capsule-shape
1494,apo020-6489,*,400 mg,Green,Elliptical / Oval
1495,apo021-6490,*,800 mg,Green,Elliptical / Oval
1496,apo033-8220,*,400 mg,White,Elliptical / Oval
1497,apo26-6858,*,300 mg,White,Capsule-shape
1498,apo900-22657,*,1000 mg,Yellow,Capsule-shape
1499,apr-10-21972,apremilast,10 mg,Pink,Four-sided
1500,apr-20-21973,apremilast,20 mg,Brown,Four-sided
1501,apr-30-21974,apremilast,30 mg,Beige,Four-sided
1502,apresazide-100-50-ciba-159-3012,hydralazine/hydrochlorothiazide,100 mg / 50 mg,Pink & White,Capsule-shape
1503,apresazide-25-25-ciba-139-3010,hydralazine/hydrochlorothiazide,25 mg / 25 mg,Blue / White,Capsule-shape
1504,apresazide-50-50-ciba-149-3011,hydralazine/hydrochlorothiazide,50 mg / 50 mg,Pink & White,Capsule-shape
1505,apse-6669,*,600 mg / 120 mg,Yellow,*
1506,aptalis-10-22804,pancrelipase,"pancrelipase (10,000 units lipase, 34,000 units protease, 55,000 units amylase)",White & Yellow,Capsule-shape
1507,aptalis-15-22805,pancrelipase,"pancrelipase (15,000 units lipase, 51,000 units protease, 82,000 units amylase)",Red & White,Capsule-shape
1508,aptalis-20-22806,pancrelipase,"pancrelipase (20,000 units lipase, 68,000 units protease, 109,000 units amylase)",Green & White,Capsule-shape
1509,aptalis-25-22807,pancrelipase,"pancrelipase (25,000 units lipase, 85,000 units protease, 136,000 units amylase)",Blue & White,Capsule-shape
1510,aptalis-3-22802,pancrelipase,"pancrelipase (3,000 units lipase, 10,000 units protease, 16,000 units amylase)",White,Capsule-shape
1511,aptalis-40-22786,pancrelipase,"pancrelipase (40,000 units lipase, 136,000 units protease, 218,000 units amylase)",Orange & White,Capsule-shape
1512,aptalis-5-22803,pancrelipase,"pancrelipase (5,000 units lipase, 17,000 units protease, 27,000 units amylase)",White,Capsule-shape
1513,aptensio-xr-10-mg-22932,methylphenidate,10 mg,Blue & White,Capsule-shape
1514,aptensio-xr-15-mg-22933,methylphenidate,15 mg,Orange & White,Capsule-shape
1515,aptensio-xr-20-mg-22934,methylphenidate,20 mg,Yellow & White,Capsule-shape
1516,aptensio-xr-30-mg-22935,methylphenidate,30 mg,Purple / White,Capsule-shape
1517,aptensio-xr-40-mg-22936,methylphenidate,40 mg,Pink & White,Capsule-shape
1518,aptensio-xr-50-mg-22937,methylphenidate,50 mg,Green & White,Capsule-shape
1519,aptensio-xr-60-mg-22938,methylphenidate,60 mg,Gray & White,Capsule-shape
1520,aq101-75-22287,doxycycline,doxycycline hyclate 75 mg,Blue,Round
1521,aquapure-ec-028-11825,pancrelipase,"Lipase 12,000 U / Amylase 39,000 U / Protease 39,000 U",Red,Capsule-shape
1522,ar-23942,*,20 mg,Yellow,Round
1523,ar-102-ar-102-22723,*,324 mg,White,Capsule-shape
1524,ar-102-ar-102-9699,quinine,324 mg,Clear,Capsule-shape
1525,ar-374-14378,*,colchicine 0.6 mg,Purple,Capsule-shape
1526,ar-374-22726,*,0.6 mg,Purple,Capsule-shape
1527,ar-787-15179,fenofibric acid,35 mg,White,Round
1528,ar-787-22721,*,35 mg,White,Round
1529,ar788-15180,fenofibric acid,105 mg,White,Elliptical / Oval
1530,ar788-22722,*,105 mg,White,Elliptical / Oval
1531,aricept-10-1296,donepezil,10 mg,Yellow,Round
1532,aricept-23-16005,donepezil,23 mg,Red,Round
1533,aricept-5-1295,donepezil,5 mg,White,Round
1534,as-21497,calcium carbonate,calcium carbonate 750 mg,Orange,Elliptical / Oval
1535,as-21498,calcium carbonate,calcium carbonate 750 mg,Yellow,Elliptical / Oval
1536,as-21499,calcium carbonate,calcium carbonate 750 mg,Pink,Elliptical / Oval
1537,as-200-14437,*,200 mg,Yellow,Round
1538,as-400-20993,*,400 mg,Yellow,Elliptical / Oval
1539,as-d-21393,acetaminophen/chlorpheniramine/dextromethorphan/pseudoephedrine,acetaminophen 325 mg / chlorpheniramine maleate 2 mg / dextromethorphan HBr 10 mg / pseudoephedrine HCl 30 mg,Purple,Elliptical / Oval
1540,as-dc-19336,acetaminophen/dextromethorphan/phenylephrine,acetaminophen 325 mg / dextromethorphan hydrobromide 10 mg / phenylephrine hydrochloride 5 mg,Orange,Elliptical / Oval
1541,as-ds-18495,acetaminophen/dextromethorphan/phenylephrine,acetaminophen 325 mg / dextromethorphan 10 mg / phenylephrine 5 mg,Blue,Capsule-shape
1542,as-m-21409,acetaminophen/dextromethorphan/guaifenesin/phenylephrine,acetaminophen 250 mg / dextromethorphan hydrobromide 10 mg / guaifenesin 200 mg / phenylephrine hydrochloride 5 mg,Red,Elliptical / Oval
1543,as-nite-19337,acetaminophen/dextromethorphan/doxylamine/phenylephrine,acetaminophen 325 mg / dextromethorphan hydrobromide 10 mg / doxylamine succinate 6.25 mg / phenylep,Green,Elliptical / Oval
1544,as-sh-21408,acetaminophen/doxylamine/phenylephrine,acetaminophen 325 mg / doxylamine succinate 6.25 mg / phenylephrine hydrochloride 5 mg,Blue,Elliptical / Oval
1545,as-sn-19560,acetaminophen/dextromethorphan/doxylamine/phenylephrine,acetaminophen 325 mg / dextromethorphan 10 mg / doxylamine 6.25 mg / phenylephrine 5 mg,Green,Elliptical / Oval
1546,asacol-ne-54,mesalamine,400 mg,Red,Elliptical / Oval
1547,asb-4413,aspirin,500 MG,White,Elliptical / Oval
1548,asc-105-13887,*,100 mg,Yellow,Elliptical / Oval
1549,asc-106-13888,*,200 mg,Yellow,Elliptical / Oval
1550,asc-128-23283,*,150 mg,Yellow,Capsule-shape
1551,asc-210-18929,*,5 mg,Blue,Capsule-shape
1552,asc-211-18930,*,10 mg,Blue,Capsule-shape
1553,asc-116-18926,*,10 mg,White,Round
1554,asc-186-17867,*,5 mg / 2.5 mg,Green,Capsule-shape
1555,ascriptin-17452,aspirin,buffered aspirin 325 mg,White,Round
1556,asl-40-16994,azilsartan medoxomil,40 mg,White,Round
1557,asl-80-16995,azilsartan medoxomil,80 mg,White,Round
1558,asp-flu-18494,acetaminophen/chlorpheniramine/dextromethorphan/phenylephrine,acetaminophen 250 mg / chlorpheniramine 2 mg / dextromethorphan 10 mg / phenylephrine 5 mg,White,Round
1559,asp-nd-18496,aspirin/dextromethorphan/phenylephrine,aspirin 325 mg / dextromethorphan 10 mg / phenylephrine bitartrate 7.8 mg,White,Round
1560,aspirin-17464,*,81 mg,Orange,Round
1561,aspirin-44-157-14769,*,325 mg,White,Round
1562,aspirin-44-249-22668,*,325 mg,White,Round
1563,aspirin-a2-6530,*,325 mg,White,Round
1564,aspirin-k48-6534,*,325 mg,White,Round
1565,aspirin-l-6526,*,325 mg,White,Round
1566,ast-10-janssen-4513,astemizole,10 MG,White,Round
1567,atabex-23509,"multivitamin, prenatal",prenatal multivitamin,Blue,Capsule-shape
1568,atarax-10-2593,hydroxyzine,10 mg,Orange,Three-sided
1569,atarax-100-2595,hydroxyzine,100 MG,Purple,Three-sided
1570,atarax-25-2594,hydroxyzine,25 mg,Green,Three-sided
1571,atarax-50-101,hydroxyzine,hydrochloride 50 mg,Yellow,Three-sided
1572,atn-25-18047,*,25 mg,White,Round
1573,atn-100-18045,*,100 mg,White,Round
1574,atn-50-18046,*,50 mg,White,Round
1575,aton-705-cuprimine-20516,penicillamine,250 mg,Beige,Capsule-shape
1576,atromid-s-500-2503,clofibrate,500 MG,Orange,Elliptical / Oval
1577,augmentin-250-125-89,amoxicillin/clavulanate,250 mg / 125 mg,White,Elliptical / Oval
1578,augmentin-500-125-90,amoxicillin/clavulanate,500 mg / 125 mg,White,Elliptical / Oval
1579,augmentin-200-86,amoxicillin/clavulanate,200 mg / 28.5 mg,Pink,Round
1580,augmentin-400-87,amoxicillin/clavulanate,400 mg / 57 mg,Pink,Round
1581,augmentin-875-91,amoxicillin/clavulanate,875 mg / 125 mg,White,Elliptical / Oval
1582,augmentin-xr-12098,amoxicillin/clavulanate,1000 mg / 62.5 mg,White,Elliptical / Oval
1583,aum-101-22526,*,10 mg (base),Beige,Round
1584,aum-102-22528,*,5 mg (base),Pink,Round
1585,aum-103-22527,*,4 mg (base),Pink,Elliptical / Oval
1586,av-756-13007,chlorpheniramine/phenylephrine,9 mg-25 mg,*,Elliptical / Oval
1587,av1-22570,dasabuvir/ombitasvir/paritaprevir/ritonavir,ombitasvir 12.5 mg / paritaprevir 75 mg / ritonavir 50 mg,Pink,Rectangle
1588,av1-23465,ombitasvir/paritaprevir/ritonavir,ombitasvir 12.5 mg / paritaprevir 75 mg / ritonavir 50 mg,Pink,Capsule-shape
1589,av2-22571,dasabuvir/ombitasvir/paritaprevir/ritonavir,dasabuvir 250 mg,Beige,Elliptical / Oval
1590,avinza-120-mg-508-8845,morphine,120 mg,Purple / White,Capsule-shape
1591,avinza-30-mg-505-8842,morphine,30 mg,Yellow / White,Capsule-shape
1592,avinza-45-mg-509-13892,morphine,45 mg,Blue / White,Capsule-shape
1593,avinza-60-mg-506-8843,morphine,60 mg,Green / White,Capsule-shape
1594,avinza-75-mg-510-13893,morphine,75 mg,Orange / White,Capsule-shape
1595,avinza-90-mg-507-8844,morphine,90 mg,Red / White,Capsule-shape
1596,aw-21486,*,100 mg,White,Round
1597,ax-21487,*,300 mg,White,Round
1598,ax4-17694,phentermine,15 mg,Blue & Yellow,Round
1599,ax7-17695,phentermine,30 mg,Yellow,Round
1600,ax8-19114,phentermine,37.5 mg,White & Blue Specks,Round
1601,axid-ar-17263,nizatidine,75 MG,Tan,Elliptical / Oval
1602,ayerst-786-2524,sulfamethizole,500 MG,White,Elliptical / Oval
1603,ayerst-878-2529,*,conjugated estrogens 0.625 mg / methyltestosterone 5 mg,White,Round
1604,ayerst-879-2530,*,conjugated estrogens 1.25 mg / methyltestosterone 10 mg,Yellow,Round
1605,ayerst-880-2531,*,conjugated estrogens 0.45 mg / meprobamate 200 mg,Green,Elliptical / Oval
1606,ayerst-881-2532,*,conjugated estrogens 0.45 mg / meprobamate 400 mg,Pink,Elliptical / Oval
1607,az-048-20631,*,25 mg,Pink,Capsule-shape
1608,az-010-9986,*,325 mg,White,Round
1609,az-013-10408,*,81 mg,Orange,Round
1610,az-020-20318,*,500 mg / 25 mg,Blue,Capsule-shape
1611,az-023-17319,*,80 mg,Purple,Round
1612,az-023-17320,*,80 mg,Pink,Round
1613,az-024-20780,*,500 mg,*,Round
1614,az-029-22069,*,500 mg / 65 mg,Red,Capsule-shape
1615,az-036-18507,*,420 mg,White,Round
1616,az-076-22077,*,200 mg,Yellow,Round
1617,az-217-19726,*,sennosides 8.6 mg,Brown,Round
1618,az-221-20779,*,500 mg (base),White,Capsule-shape
1619,az-234-17322,*,325 mg,White,Round
1620,az-235-17323,*,500 mg,White,Round
1621,az-246-19915,*,4 mg,Yellow,Round
1622,az-247-22076,*,25 mg,Blue,Round
1623,az-261-20781,*,500 mg / 5 mg,White,Round
1624,az-267-20619,*,500 mg / 25 mg,Blue,Capsule-shape
1625,az-270-22070,*,325 mg / 5 mg,Orange,Capsule-shape
1626,az-273-18532,acetaminophen/dextromethorphan/guaifenesin/phenylephrine,acetaminophen 325 mg / dextromethorphan 15mg / guaifenesin 200mg / phenylephrine 5mg,White,Round
1627,az-275-18776,acetaminophen/chlorpheniramine/phenylephrine,acetaminophen 325 mg / chlorpheniramine maleate 2 mg / phenylephrine hydrochloride 5 mg,White,Round
1628,az-278-20294,aluminum hydroxide/magnesium hydroxide,aluminum hydroxide dried gel 300 mg / magnesium hydroxide 150 mg,Pink,Round
1629,az-285-22066,*,250 mg / 250 mg / 65 mg,White,Round
1630,az-286-18538,acetaminophen/guaifenesin/phenylephrine,acetaminophen 325 mg / guaifenesin 200mg / phenylephrine hydrochloride 10mg,White,Round
1631,az-319-22226,*,325 mg / 2 mg / 10 mg / 5 mg,Blue,Capsule-shape
1632,az-323-22071,*,325 mg / 10 mg / 200 mg / 5 mg,Yellow,Elliptical / Oval
1633,az-324-22072,*,325 mg / 10 mg / 5 mg,White,Rectangle
1634,az-328-22064,*,500 mg,White,Capsule-shape
1635,az-345-22073,*,20 mg / 400 mg,White,Elliptical / Oval
1636,az-353-22065,*,500 mg,Red,Round
1637,az-368-22074,*,325 mg / 200 mg / 5 mg,Red,Capsule-shape
1638,az-40-23783,osimertinib,40 mg,Beige,Round
1639,az-80-23784,osimertinib,80 mg,Beige,Elliptical / Oval
1640,az011-9988,*,500 mg,White,Round
1641,az012-9987,*,500 mg,White,Elliptical / Oval
1642,az046-18817,*,262 mg,Pink,Round
1643,az070-19853,*,80 mg,Pink,Round
1644,b-3853,*,diphenhydramine citrate 19 mg,Pink,Round
1645,b-17463,aspirin,81 mg,White,Round
1646,b-11907,*,200 mg,Yellow,Round
